incident_id,offense_type_id
153402,2
153421,2
153422,2
153429,2
153435,2
153444,2
153445,2
153446,2
153447,2
153448,2
153452,2
153453,2
153469,2
153478,2
153491,2
153492,2
153495,2
153498,2
153499,2
153503,2
153508,2
153510,2
153512,2
153513,2
153522,2
153525,2
153530,2
153531,2
153533,2
153534,2
153539,2
153541,2
153547,2
153548,2
153551,2
153552,2
153558,2
153564,2
153565,2
153579,2
153581,2
153582,2
153583,2
153587,2
153601,2
153613,2
153616,2
153619,2
153620,2
153627,2
153628,2
153634,2
153636,2
153638,2
153639,2
153640,2
153641,2
153644,2
153656,2
153661,2
153663,2
153665,2
153666,2
153667,2
153674,2
153683,2
153685,2
153686,2
153687,2
153698,2
153702,2
153703,2
153704,2
153705,2
153706,2
153708,2
153710,2
153713,2
153714,2
153717,2
153718,2
153720,2
153727,2
153733,2
153736,2
153739,2
153742,2
153743,2
153746,2
153747,2
153749,2
154918,2
154923,2
154925,2
154926,2
154935,2
154941,2
154949,2
154954,2
154955,2
154956,2
154957,2
154960,2
154962,2
154964,2
154966,2
154967,2
154968,2
154971,2
154972,2
154979,2
154985,2
154986,2
154987,2
154991,2
154992,2
154993,2
154994,2
154995,2
154996,2
154997,2
154998,2
154999,2
155009,2
155011,2
155012,2
155018,2
155021,2
155022,2
155027,2
155029,2
155030,2
155035,2
155037,2
155054,2
153814,2
153815,2
153816,2
153818,2
153821,2
153823,2
153826,2
153827,2
153828,2
153831,2
153833,2
153834,2
153836,2
153837,2
153838,2
153839,2
153843,2
153845,2
153849,2
153850,2
153855,2
153856,2
153858,2
153863,2
153865,2
153869,2
153870,2
153874,2
153876,2
153887,2
153890,2
153896,2
153897,2
153898,2
153899,2
153902,2
153903,2
153907,2
153912,2
153922,2
153926,2
153928,2
153929,2
153935,2
153939,2
153943,2
153944,2
153946,2
153947,2
153950,2
153953,2
153956,2
153957,2
153959,2
153960,2
153966,2
153967,2
153968,2
153974,2
153977,2
153978,2
153979,2
153981,2
153983,2
153984,2
153986,2
153987,2
153988,2
154005,2
154013,2
154019,2
154022,2
154023,2
154032,2
154039,2
154042,2
154045,2
154047,2
154048,2
154049,2
154050,2
154054,2
154058,2
154059,2
154062,2
154064,2
154065,2
154066,2
154067,2
154074,2
154075,2
154079,2
154081,2
154083,2
154085,2
154086,2
154087,2
154088,2
154090,2
154091,2
154092,2
154099,2
154100,2
154101,2
154105,2
154107,2
154108,2
154110,2
154114,2
154117,2
154122,2
154123,2
154140,2
154141,2
154142,2
154143,2
154144,2
154146,2
154149,2
154154,2
154156,2
154157,2
154158,2
154159,2
154160,2
154167,2
154179,2
154181,2
154185,2
154186,2
154187,2
154188,2
154195,2
154197,2
154201,2
154209,2
154210,2
154214,2
154231,2
154234,2
154238,2
154241,2
154242,2
154243,2
154245,2
154246,2
154247,2
154248,2
154249,2
154252,2
154258,2
154260,2
154261,2
154262,2
154263,2
154264,2
154265,2
154271,2
154280,2
154282,2
154285,2
154292,2
154296,2
154298,2
154299,2
154304,2
154305,2
154310,2
154311,2
154312,2
154313,2
154314,2
154315,2
154318,2
154319,2
154321,2
154322,2
154325,2
154329,2
154330,2
154332,2
154335,2
154338,2
154339,2
154343,2
154353,2
154354,2
154360,2
154370,2
153757,2
153764,2
153768,2
153771,2
153775,2
153778,2
153779,2
153781,2
153791,2
153793,2
153794,2
153802,2
153805,2
153810,2
154378,2
154380,2
154384,2
154390,2
154392,2
154393,2
154398,2
154417,2
154428,2
154432,2
154433,2
154435,2
154436,2
154437,2
154439,2
154442,2
154443,2
154444,2
154445,2
154446,2
154447,2
154448,2
154449,2
154450,2
154451,2
154452,2
154453,2
154454,2
154455,2
154457,2
154458,2
154459,2
154460,2
154461,2
154462,2
154463,2
154465,2
154466,2
154467,2
154468,2
154469,2
154470,2
154471,2
154472,2
154473,2
154474,2
154476,2
154477,2
154478,2
154479,2
154480,2
154481,2
154482,2
154483,2
154484,2
154485,2
154486,2
154487,2
154488,2
154489,2
154496,2
154497,2
154498,2
154499,2
154505,2
154507,2
154512,2
154516,2
154518,2
154519,2
154521,2
154522,2
154526,2
154528,2
154530,2
154536,2
154537,2
154538,2
154539,2
154540,2
154541,2
154542,2
154543,2
154544,2
154545,2
154546,2
154550,2
154554,2
154558,2
154565,2
154566,2
154572,2
154576,2
154584,2
154585,2
154588,2
154591,2
154594,2
154596,2
154597,2
154598,2
154599,2
154600,2
154602,2
154603,2
154607,2
154615,2
154616,2
154619,2
154622,2
154623,2
154624,2
154626,2
154634,2
154635,2
154636,2
154637,2
154641,2
154642,2
154647,2
154657,2
154665,2
154668,2
154673,2
154675,2
154677,2
154678,2
154679,2
154682,2
154683,2
154684,2
154687,2
154688,2
154690,2
154691,2
154692,2
154693,2
154694,2
154695,2
154697,2
154698,2
154699,2
154700,2
154701,2
154702,2
154703,2
154704,2
154705,2
154707,2
154708,2
154709,2
154710,2
154717,2
154719,2
154720,2
154723,2
154724,2
154725,2
154726,2
154727,2
154729,2
154730,2
154731,2
154732,2
154733,2
154734,2
154735,2
154738,2
154739,2
154740,2
154741,2
154742,2
154743,2
154744,2
154745,2
154746,2
154747,2
154748,2
154750,2
154751,2
154752,2
154753,2
154754,2
154755,2
154756,2
154757,2
154758,2
154759,2
154760,2
154761,2
154763,2
154764,2
154765,2
154766,2
154767,2
154769,2
154774,2
154777,2
154779,2
154781,2
154782,2
154789,2
154791,2
154792,2
154793,2
154794,2
154797,2
154806,2
154808,2
154809,2
154810,2
154811,2
154815,2
154816,2
154825,2
154830,2
154833,2
154834,2
154835,2
154839,2
154840,2
154841,2
154845,2
154847,2
154851,2
154855,2
154858,2
154860,2
154862,2
154863,2
154864,2
154866,2
154867,2
154869,2
154870,2
154871,2
154872,2
154876,2
154877,2
154878,2
154880,2
154882,2
154883,2
154884,2
154887,2
154888,2
154892,2
154893,2
154894,2
154901,2
154902,2
154903,2
154909,2
154910,2
154911,2
154914,2
154916,2
155060,2
155070,2
155074,2
155077,2
155082,2
155084,2
155087,2
155089,2
155093,2
155105,2
155107,2
155111,2
155118,2
155126,2
155127,2
155128,2
155130,2
155131,2
155132,2
155133,2
155137,2
155141,2
155143,2
155150,2
155151,2
155153,2
155155,2
155156,2
155158,2
155160,2
155161,2
155177,2
155181,2
155183,2
155190,2
155191,2
155193,2
155202,2
155207,2
155208,2
155213,2
155217,2
155220,2
155233,2
155237,2
155240,2
155252,2
155263,2
155266,2
155269,2
155271,2
155282,2
155284,2
155289,2
155290,2
155294,2
155302,2
155304,2
155305,2
155312,2
155315,2
155322,2
155331,2
155334,2
155340,2
155344,2
155345,2
155348,2
155356,2
155362,2
155367,2
155376,2
155379,2
155381,2
155382,2
155384,2
155386,2
155387,2
155389,2
155390,2
155393,2
155398,2
155399,2
155400,2
155402,2
155411,2
155413,2
155426,2
155430,2
155431,2
155432,2
155433,2
155435,2
155436,2
155437,2
155443,2
155444,2
155449,2
155450,2
155451,2
155452,2
155453,2
155454,2
155456,2
155457,2
155459,2
155466,2
155467,2
155468,2
155469,2
155476,2
155480,2
155486,2
155487,2
155488,2
155489,2
155491,2
155497,2
155501,2
155507,2
155509,2
155512,2
155524,2
155535,2
155542,2
155546,2
155547,2
155548,2
155549,2
155550,2
155551,2
155559,2
155565,2
155572,2
155582,2
155586,2
155590,2
155593,2
155595,2
155597,2
155599,2
155607,2
155609,2
155611,2
155612,2
155613,2
155618,2
155622,2
155630,2
155638,2
155639,2
155642,2
155643,2
155645,2
155656,2
155658,2
155660,2
155661,2
155664,2
155667,2
155671,2
155676,2
155679,2
155680,2
155681,2
155691,2
155695,2
155696,2
155697,2
155698,2
155700,2
155702,2
155710,2
155712,2
155714,2
155720,2
155729,2
155731,2
155733,2
155734,2
155735,2
155736,2
155737,2
155746,2
155750,2
155753,2
155755,2
155757,2
155758,2
155761,2
155762,2
155768,2
155771,2
155773,2
155775,2
155791,2
155793,2
155798,2
155799,2
155800,2
155801,2
155802,2
155808,2
155810,2
155811,2
155820,2
155821,2
155834,2
155838,2
155839,2
155841,2
155842,2
155844,2
155845,2
155846,2
155847,2
155851,2
155852,2
155856,2
155858,2
155859,2
155870,2
155871,2
155884,2
155886,2
155891,2
155895,2
155899,2
155901,2
155904,2
155911,2
155913,2
155915,2
155918,2
155922,2
155923,2
155928,2
155929,2
155930,2
155934,2
155935,2
155936,2
155941,2
155943,2
155944,2
155948,2
155953,2
155954,2
155958,2
155960,2
155962,2
155964,2
155965,2
155966,2
155969,2
155971,2
155972,2
155973,2
155976,2
155981,2
155984,2
155986,2
155991,2
156003,2
156005,2
156008,2
156010,2
156020,2
156024,2
156025,2
156037,2
156038,2
156042,2
156044,2
156047,2
156052,2
156053,2
156054,2
156055,2
156057,2
156060,2
156061,2
156062,2
156063,2
156066,2
156070,2
156073,2
156074,2
156077,2
156078,2
156079,2
156081,2
156082,2
156083,2
156084,2
156085,2
156086,2
156087,2
156088,2
156089,2
156090,2
156091,2
156093,2
156094,2
156095,2
156097,2
156099,2
156100,2
156101,2
156102,2
156103,2
156104,2
156107,2
156108,2
156109,2
156112,2
156118,2
156119,2
156123,2
156124,2
156125,2
156126,2
156127,2
156134,2
156136,2
156137,2
156139,2
156142,2
156146,2
156148,2
156150,2
156152,2
156155,2
156157,2
156161,2
156162,2
156167,2
156171,2
156172,2
156175,2
156180,2
156181,2
156029,2
156030,2
156184,2
156188,2
156189,2
156198,2
156202,2
156209,2
156210,2
156220,2
156222,2
156230,2
156235,2
156236,2
156237,2
156239,2
156244,2
156245,2
156246,2
156248,2
156250,2
156251,2
156252,2
156255,2
156257,2
156259,2
156261,2
156264,2
156265,2
156266,2
156270,2
156271,2
156273,2
156274,2
156276,2
156278,2
156287,2
156289,2
156294,2
156296,2
156299,2
156300,2
156303,2
156305,2
156306,2
156308,2
156313,2
156314,2
156315,2
156317,2
156319,2
156320,2
156321,2
156322,2
156323,2
156325,2
156327,2
156335,2
156337,2
156338,2
156339,2
156343,2
156347,2
156352,2
156354,2
156355,2
156357,2
156358,2
156359,2
156360,2
156365,2
156367,2
156370,2
156371,2
156376,2
156385,2
156386,2
156416,2
156432,2
156439,2
156440,2
156448,2
156450,2
156454,2
156455,2
156458,2
156460,2
156461,2
156462,2
156463,2
156470,2
156480,2
156481,2
156483,2
156485,2
156488,2
156489,2
156491,2
156397,2
156398,2
156405,2
156407,2
156412,2
160533,2
156504,2
156508,2
156590,2
156594,2
156597,2
156599,2
156607,2
156610,2
156618,2
156619,2
160630,2
160631,2
160641,2
156513,2
156517,2
156518,2
156519,2
156523,2
156524,2
156526,2
156528,2
156532,2
156548,2
156550,2
156563,2
156565,2
156570,2
156574,2
156575,2
156576,2
156579,2
156581,2
156589,2
160535,2
160536,2
160542,2
160543,2
160545,2
160551,2
160571,2
160583,2
160593,2
160597,2
160605,2
160606,2
160607,2
160609,2
160613,2
160618,2
160623,2
160624,2
160625,2
156623,2
156625,2
156628,2
156631,2
156632,2
156638,2
156641,2
156642,2
156643,2
156647,2
156648,2
156649,2
156650,2
156651,2
156652,2
156654,2
156657,2
156662,2
156663,2
156665,2
156666,2
156669,2
156674,2
156679,2
156693,2
156695,2
156698,2
156700,2
156703,2
156704,2
156705,2
156708,2
156715,2
156719,2
156730,2
156734,2
156736,2
156739,2
156742,2
156744,2
156748,2
156752,2
156753,2
156756,2
156762,2
156763,2
156766,2
156767,2
156768,2
156781,2
156785,2
156789,2
156795,2
156801,2
156808,2
156811,2
156820,2
156825,2
156830,2
156831,2
156834,2
156835,2
156836,2
156837,2
156838,2
156839,2
156840,2
156842,2
156843,2
156844,2
156845,2
156846,2
156847,2
156855,2
156858,2
156859,2
156875,2
156877,2
156879,2
156881,2
156883,2
156884,2
156890,2
156891,2
156892,2
156893,2
156894,2
156895,2
156899,2
156902,2
156903,2
156905,2
156909,2
156911,2
156915,2
156916,2
156922,2
156927,2
156930,2
156933,2
156934,2
156935,2
156939,2
156943,2
156945,2
156946,2
156956,2
156957,2
156969,2
156970,2
156971,2
156976,2
156981,2
156984,2
156985,2
156986,2
157005,2
157010,2
157012,2
157013,2
157016,2
157020,2
157023,2
157026,2
157027,2
157028,2
157029,2
157030,2
157033,2
157034,2
157037,2
157043,2
157046,2
157051,2
157052,2
157054,2
157056,2
157057,2
157059,2
157060,2
157063,2
157073,2
160656,2
160658,2
160671,2
160673,2
160675,2
160676,2
160677,2
160693,2
160694,2
160697,2
160698,2
160702,2
160703,2
160706,2
160708,2
160710,2
160711,2
160716,2
160718,2
160719,2
160721,2
160722,2
160723,2
160730,2
160732,2
160733,2
160734,2
160741,2
160742,2
160744,2
160752,2
160756,2
160758,2
160759,2
160760,2
160761,2
160762,2
160767,2
160768,2
160769,2
160770,2
160771,2
160774,2
160784,2
160789,2
160790,2
160794,2
160799,2
160801,2
160802,2
160803,2
160805,2
160807,2
160810,2
160821,2
160827,2
160828,2
160833,2
160834,2
160840,2
160842,2
160843,2
160852,2
160854,2
160856,2
160859,2
160861,2
160862,2
160864,2
160868,2
160872,2
160874,2
160876,2
160879,2
160884,2
160885,2
160888,2
160890,2
160891,2
160893,2
160966,2
160967,2
160971,2
160973,2
160974,2
160975,2
160976,2
160977,2
160980,2
160985,2
160990,2
160991,2
160994,2
160997,2
160998,2
161000,2
161001,2
161002,2
161007,2
161008,2
161009,2
161012,2
161014,2
161017,2
161018,2
161026,2
161029,2
161034,2
161035,2
161041,2
161043,2
161047,2
161053,2
161054,2
161055,2
161056,2
161057,2
161058,2
161061,2
161063,2
161064,2
161065,2
161072,2
161081,2
161082,2
161083,2
161084,2
161085,2
161090,2
161093,2
161095,2
161098,2
161099,2
161103,2
161105,2
161106,2
161107,2
161117,2
161118,2
161119,2
161123,2
161126,2
161127,2
161130,2
161132,2
161134,2
161135,2
161136,2
161140,2
161142,2
161145,2
161150,2
161156,2
161159,2
161160,2
161164,2
161165,2
161168,2
157094,2
157095,2
157104,2
157116,2
157118,2
157122,2
157123,2
157126,2
157127,2
157131,2
157145,2
157147,2
157150,2
157151,2
157154,2
157155,2
157156,2
157160,2
157162,2
157164,2
157173,2
157176,2
157184,2
157186,2
157187,2
157192,2
157198,2
160898,2
160905,2
160906,2
160908,2
160909,2
160915,2
160917,2
160918,2
160925,2
160930,2
160932,2
160941,2
160943,2
161174,2
161178,2
157210,2
157212,2
157214,2
157220,2
157222,2
157223,2
157229,2
157247,2
157250,2
157251,2
157254,2
157255,2
157256,2
157258,2
157259,2
157260,2
157261,2
157269,2
157270,2
157271,2
160951,2
160953,2
160954,2
160960,2
160961,2
160964,2
162377,2
162379,2
162381,2
162388,2
162406,2
162408,2
162409,2
162411,2
162520,2
162528,2
162529,2
162530,2
162531,2
162532,2
162541,2
162542,2
163095,2
157288,2
157289,2
157303,2
157305,2
157306,2
157307,2
157314,2
162684,2
162686,2
157277,2
162546,2
162549,2
157318,2
157326,2
157327,2
157328,2
157339,2
157340,2
157343,2
157348,2
157349,2
157350,2
157356,2
157358,2
157359,2
157361,2
157364,2
157366,2
157369,2
157370,2
157376,2
157377,2
157381,2
157383,2
157384,2
157385,2
157386,2
157390,2
157394,2
157406,2
157407,2
157408,2
157410,2
157412,2
157413,2
157414,2
157417,2
157422,2
157423,2
157428,2
157432,2
157434,2
157437,2
157441,2
157443,2
162696,2
162808,2
162809,2
162812,2
162813,2
162815,2
157448,2
157449,2
157450,2
157475,2
157476,2
157630,2
157632,2
157633,2
157636,2
157460,2
157462,2
157481,2
157490,2
157494,2
157497,2
157500,2
157501,2
157503,2
157505,2
157464,2
157465,2
157509,2
157522,2
157523,2
157524,2
157527,2
157530,2
157531,2
157532,2
157534,2
157535,2
157536,2
157544,2
157548,2
157550,2
157564,2
157567,2
157572,2
157576,2
162817,2
162821,2
162822,2
162823,2
162824,2
162826,2
157587,2
157588,2
157589,2
157590,2
157591,2
157592,2
157593,2
157594,2
157595,2
157609,2
157615,2
157616,2
157617,2
157619,2
157620,2
157621,2
157622,2
157623,2
157624,2
157625,2
157626,2
157627,2
157555,2
157560,2
157561,2
157600,2
157601,2
157602,2
157641,2
157645,2
157648,2
157653,2
157654,2
157658,2
157667,2
157670,2
157671,2
157682,2
162830,2
162832,2
162833,2
162838,2
157691,2
157692,2
157699,2
157702,2
157708,2
157710,2
157716,2
157718,2
157719,2
157725,2
157736,2
157741,2
157753,2
157763,2
157765,2
157769,2
157770,2
157776,2
157779,2
157802,2
157807,2
157813,2
157817,2
157821,2
157822,2
161291,2
161300,2
161315,2
161316,2
161320,2
161321,2
162843,2
162954,2
162956,2
162959,2
162962,2
162967,2
162969,2
162979,2
162981,2
162982,2
162985,2
157824,2
157884,2
157887,2
157888,2
157889,2
157895,2
157898,2
157899,2
157902,2
157903,2
157913,2
157916,2
157921,2
157924,2
157930,2
157931,2
157934,2
157939,2
157944,2
157945,2
157951,2
157952,2
157953,2
157954,2
157955,2
157957,2
157962,2
157966,2
157967,2
157970,2
157971,2
157983,2
157984,2
157986,2
157990,2
157991,2
157998,2
158002,2
158005,2
158013,2
158022,2
158024,2
158027,2
158035,2
158036,2
158037,2
158039,2
158040,2
161442,2
161443,2
161444,2
161524,2
161525,2
161527,2
161528,2
161530,2
161531,2
161533,2
161534,2
161537,2
161540,2
161541,2
161551,2
161552,2
161625,2
161626,2
161635,2
161636,2
161645,2
161649,2
161650,2
161657,2
161737,2
161747,2
161749,2
161764,2
161766,2
161767,2
161840,2
161844,2
161845,2
161846,2
161848,2
161849,2
161850,2
161851,2
157863,2
157864,2
157865,2
157867,2
157868,2
157872,2
157874,2
157875,2
157878,2
157879,2
157880,2
157881,2
161424,2
161429,2
161430,2
161433,2
161434,2
161436,2
157833,2
157834,2
157845,2
157846,2
157848,2
157849,2
157850,2
157851,2
157852,2
157856,2
157857,2
157859,2
157862,2
161410,2
161411,2
161414,2
161417,2
161418,2
158043,2
158050,2
158053,2
158068,2
158071,2
158079,2
158089,2
158092,2
158102,2
158110,2
158112,2
158113,2
158114,2
158125,2
158129,2
158153,2
158156,2
158159,2
158166,2
158169,2
158174,2
158176,2
158183,2
158185,2
158193,2
158196,2
158205,2
158217,2
158235,2
158268,2
158269,2
158276,2
158283,2
158289,2
158297,2
158302,2
158313,2
158315,2
158316,2
158317,2
158318,2
158322,2
158335,2
158339,2
158343,2
158349,2
158351,2
158364,2
158366,2
158373,2
158374,2
158382,2
158390,2
158395,2
158405,2
158410,2
158415,2
161858,2
161859,2
161862,2
161863,2
161866,2
161869,2
161871,2
161873,2
161946,2
161947,2
161948,2
161950,2
161954,2
161959,2
161967,2
161975,2
161978,2
161981,2
162057,2
162058,2
162060,2
162063,2
162071,2
162072,2
162078,2
162079,2
162080,2
162185,2
162285,2
162291,2
162295,2
162298,2
162301,2
162434,2
162437,2
162438,2
162439,2
162445,2
162448,2
162557,2
162565,2
162589,2
162708,2
162710,2
162711,2
162716,2
158419,2
158421,2
158422,2
158432,2
158437,2
158438,2
158450,2
158454,2
158455,2
158457,2
158458,2
162724,2
162725,2
162728,2
162732,2
162733,2
162844,2
162846,2
162847,2
162848,2
162854,2
158468,2
158469,2
158474,2
158478,2
158489,2
158490,2
158492,2
158493,2
158501,2
158502,2
158506,2
158507,2
158509,2
158510,2
158524,2
158525,2
158527,2
158528,2
158531,2
162872,2
162873,2
162877,2
162879,2
162987,2
162993,2
163002,2
163006,2
163009,2
163010,2
163012,2
162864,2
158538,2
158546,2
158548,2
158549,2
158553,2
158555,2
158560,2
158562,2
158564,2
158565,2
158566,2
163016,2
163017,2
158568,2
163021,2
159318,2
159320,2
159322,2
159330,2
159331,2
159332,2
159339,2
159342,2
159350,2
159357,2
159362,2
159363,2
159365,2
159366,2
159368,2
159369,2
159370,2
159372,2
159378,2
159379,2
159380,2
159381,2
159383,2
159385,2
159386,2
159388,2
159389,2
159394,2
159395,2
159397,2
159398,2
159400,2
159401,2
161247,2
161361,2
161363,2
161369,2
161371,2
161372,2
161374,2
161376,2
161381,2
161382,2
161383,2
159408,2
159415,2
159416,2
159418,2
161488,2
158613,2
158615,2
158617,2
158618,2
158644,2
158645,2
158648,2
158649,2
158650,2
158652,2
158654,2
158627,2
158628,2
158629,2
158635,2
158636,2
158637,2
158659,2
158661,2
158663,2
158664,2
158666,2
158667,2
158669,2
158670,2
158672,2
158674,2
158677,2
158679,2
158682,2
158683,2
158685,2
158687,2
158689,2
158692,2
158693,2
158695,2
158697,2
158699,2
158701,2
158705,2
158706,2
158709,2
158710,2
158716,2
158718,2
158720,2
158722,2
158731,2
158732,2
158735,2
158744,2
158747,2
158754,2
158757,2
158759,2
158764,2
158766,2
158768,2
158769,2
158771,2
158772,2
158773,2
158774,2
158775,2
158783,2
158789,2
158790,2
158791,2
158793,2
158794,2
158795,2
158796,2
158797,2
158802,2
158803,2
158804,2
158806,2
158807,2
158811,2
158816,2
158826,2
158827,2
158836,2
158837,2
158838,2
158842,2
158843,2
158844,2
158845,2
158848,2
158855,2
158860,2
158863,2
158865,2
158876,2
158877,2
158878,2
158879,2
158883,2
158884,2
158889,2
158894,2
158898,2
158899,2
158901,2
158904,2
158905,2
158909,2
158910,2
161337,2
161339,2
161344,2
161347,2
161349,2
161351,2
161352,2
161355,2
161360,2
161447,2
161453,2
161454,2
161456,2
161457,2
161459,2
161460,2
161461,2
161464,2
161467,2
161468,2
161469,2
161474,2
161475,2
161481,2
161553,2
161555,2
161559,2
161560,2
161563,2
161564,2
161570,2
161576,2
161581,2
161583,2
161584,2
161587,2
161662,2
161663,2
161666,2
161668,2
161670,2
161671,2
161673,2
161675,2
161676,2
161677,2
161681,2
161685,2
161689,2
161692,2
161695,2
161770,2
161773,2
161775,2
161776,2
161778,2
161779,2
161790,2
161791,2
161792,2
161793,2
161795,2
161796,2
161798,2
161799,2
161800,2
161803,2
161874,2
161882,2
161887,2
161888,2
161889,2
161890,2
161891,2
161893,2
161897,2
161899,2
161986,2
161988,2
161991,2
161993,2
161997,2
161998,2
162002,2
162003,2
162005,2
162009,2
162011,2
162012,2
158572,2
158573,2
158577,2
158580,2
158581,2
158590,2
158603,2
158604,2
158605,2
161188,2
161197,2
161203,2
161208,2
161209,2
161213,2
161215,2
161328,2
161329,2
161331,2
161333,2
158915,2
158921,2
158924,2
158940,2
158949,2
158954,2
158956,2
158959,2
158972,2
158974,2
158976,2
158977,2
158978,2
158979,2
158980,2
158981,2
158982,2
158983,2
158984,2
158985,2
158986,2
158987,2
158988,2
158989,2
158990,2
158995,2
158996,2
158997,2
158998,2
158999,2
159000,2
159001,2
159002,2
159003,2
159005,2
159009,2
159010,2
159011,2
159012,2
159013,2
159016,2
159018,2
159020,2
159021,2
159022,2
159024,2
159027,2
159028,2
159030,2
159031,2
159034,2
159035,2
159036,2
159038,2
159041,2
159044,2
159047,2
159048,2
159049,2
159050,2
159052,2
159054,2
159055,2
159056,2
159057,2
159059,2
159060,2
159062,2
159063,2
159065,2
159067,2
159070,2
159072,2
159074,2
159078,2
159080,2
159081,2
159082,2
159083,2
159086,2
159087,2
159089,2
159090,2
159121,2
159122,2
159123,2
159124,2
159125,2
159126,2
159127,2
159128,2
159129,2
159130,2
159131,2
159132,2
159134,2
159135,2
159136,2
159137,2
159140,2
159141,2
159142,2
159143,2
159144,2
159145,2
159146,2
159147,2
159148,2
159149,2
159150,2
159151,2
159152,2
159153,2
159154,2
159155,2
159156,2
159158,2
159160,2
159161,2
159163,2
159164,2
159165,2
159166,2
159167,2
159168,2
159169,2
159170,2
159171,2
159172,2
159174,2
159175,2
159178,2
159179,2
159180,2
159192,2
159193,2
159194,2
159195,2
159196,2
159197,2
159198,2
159204,2
159207,2
159213,2
159214,2
159216,2
159218,2
159219,2
159220,2
159221,2
159223,2
159224,2
159225,2
159227,2
159228,2
159229,2
159230,2
159231,2
159232,2
159233,2
159235,2
159237,2
159238,2
159241,2
159242,2
159244,2
159256,2
159257,2
159258,2
159259,2
159260,2
159261,2
159262,2
159263,2
159264,2
159265,2
159266,2
159267,2
159268,2
159269,2
159270,2
159271,2
159273,2
159274,2
159275,2
159277,2
159286,2
159291,2
159293,2
159294,2
159298,2
159299,2
159300,2
159302,2
159303,2
159304,2
159305,2
159306,2
159307,2
159310,2
159311,2
159312,2
161217,2
161218,2
161219,2
161221,2
161224,2
161225,2
161226,2
161227,2
161228,2
161232,2
161234,2
161239,2
162014,2
162103,2
162104,2
162106,2
162107,2
162108,2
162110,2
162111,2
162112,2
162113,2
162114,2
162115,2
162116,2
162122,2
162123,2
162124,2
162125,2
162198,2
162199,2
162200,2
162201,2
162202,2
162203,2
162204,2
162205,2
162206,2
162208,2
162209,2
162210,2
162211,2
162212,2
162215,2
162216,2
162217,2
162218,2
162219,2
162220,2
162221,2
162222,2
162230,2
162231,2
162232,2
162233,2
162306,2
162307,2
162309,2
162311,2
162312,2
162313,2
162314,2
162315,2
162319,2
162322,2
162323,2
162327,2
162328,2
162330,2
162331,2
162332,2
162333,2
162334,2
162335,2
162336,2
162338,2
162339,2
162340,2
162449,2
162450,2
162452,2
162454,2
162455,2
162457,2
162458,2
162460,2
162462,2
162463,2
162464,2
162465,2
162466,2
162467,2
162468,2
162469,2
162472,2
162473,2
162475,2
162476,2
162477,2
162478,2
162479,2
162480,2
162481,2
162482,2
162483,2
162592,2
162594,2
162595,2
162740,2
162741,2
162742,2
162743,2
162744,2
162745,2
162747,2
162748,2
162749,2
162750,2
162752,2
162754,2
162756,2
162757,2
162758,2
162759,2
162761,2
162762,2
162763,2
162764,2
162765,2
162766,2
162767,2
162768,2
162769,2
162770,2
162771,2
162880,2
162881,2
162882,2
162883,2
162884,2
162885,2
162886,2
162887,2
162888,2
162889,2
162890,2
162891,2
162892,2
162894,2
162895,2
162896,2
162897,2
162898,2
162899,2
162900,2
162901,2
162902,2
162903,2
162904,2
162908,2
162909,2
162912,2
162915,2
163023,2
163025,2
163027,2
163028,2
163030,2
163031,2
163032,2
163035,2
163037,2
163039,2
163040,2
163043,2
163044,2
163045,2
163046,2
163047,2
163048,2
163049,2
163050,2
163051,2
163052,2
163053,2
163055,2
163057,2
159428,2
159434,2
159436,2
159437,2
159438,2
159440,2
159444,2
159446,2
159456,2
159459,2
159465,2
159466,2
159467,2
159468,2
159469,2
159471,2
159472,2
159474,2
159476,2
159477,2
159482,2
159484,2
159485,2
159488,2
159489,2
159491,2
159492,2
159493,2
159496,2
159500,2
159514,2
159517,2
159519,2
159520,2
159521,2
159522,2
159523,2
159524,2
159530,2
159531,2
159532,2
159533,2
159534,2
159539,2
159540,2
159546,2
159554,2
159556,2
159557,2
159559,2
159560,2
159567,2
159569,2
159573,2
159583,2
161499,2
161503,2
161504,2
161509,2
161514,2
161590,2
161595,2
161598,2
161599,2
161609,2
161624,2
161697,2
161703,2
161705,2
161708,2
161709,2
161710,2
161711,2
161712,2
161714,2
161717,2
161720,2
161728,2
161731,2
161806,2
161807,2
159605,2
159607,2
159610,2
159611,2
159613,2
159615,2
159618,2
159621,2
159623,2
159626,2
159629,2
159630,2
159632,2
159634,2
159636,2
161815,2
161816,2
161818,2
161821,2
161825,2
161827,2
161831,2
159641,2
159644,2
159678,2
159683,2
159684,2
159686,2
159687,2
159689,2
159692,2
159696,2
159697,2
159700,2
159701,2
159703,2
159706,2
159659,2
159666,2
159719,2
159726,2
159733,2
159734,2
159737,2
159738,2
159742,2
159744,2
159747,2
159752,2
159758,2
159759,2
159761,2
159769,2
159774,2
159775,2
159777,2
159779,2
159782,2
161835,2
159785,2
159790,2
159793,2
159794,2
161910,2
161911,2
161913,2
161914,2
161915,2
161916,2
161918,2
161919,2
161921,2
161922,2
161923,2
159798,2
159810,2
159841,2
159850,2
159862,2
159863,2
159871,2
159872,2
159899,2
159900,2
159904,2
159911,2
159912,2
159919,2
159920,2
159935,2
159946,2
159961,2
159963,2
159968,2
159975,2
159978,2
161930,2
161931,2
161939,2
