,year,state,race_id,population
6,200871.0,Georgia,5,4317.0
0,39556.0,Idaho,-1,1599464.0
1,39556.0,Idaho,0,1599464.0
2,39556.0,Idaho,1,1468732.0
3,39556.0,Idaho,2,9334.0
4,39556.0,Idaho,3,20363.0
5,39556.0,Idaho,4,21749.0
6,39556.0,Idaho,5,2177.0
0,328433.0,Hawaii,-1,1392704.0
1,328433.0,Hawaii,0,1392704.0
2,328433.0,Hawaii,1,350634.0
3,328433.0,Hawaii,2,26913.0
4,328433.0,Hawaii,3,2725.0
5,328433.0,Hawaii,4,529907.0
6,328433.0,Hawaii,5,138735.0
0,277892.0,Illinois,-1,12868747.0
1,277892.0,Illinois,0,12868747.0
2,277892.0,Illinois,1,9331376.0
3,277892.0,Illinois,2,1849054.0
4,277892.0,Illinois,3,28535.0
5,277892.0,Illinois,4,627402.0
6,277892.0,Illinois,5,3240.0
0,141137.0,Indiana,-1,6542411.0
1,141137.0,Indiana,0,6542411.0
2,141137.0,Indiana,1,5519313.0
3,141137.0,Indiana,2,598423.0
4,141137.0,Indiana,3,15286.0
5,141137.0,Indiana,4,114674.0
6,141137.0,Indiana,5,2076.0
0,58221.0,Iowa,-1,3078116.0
1,58221.0,Iowa,0,3078116.0
2,58221.0,Iowa,1,2813097.0
3,58221.0,Iowa,2,95716.0
4,58221.0,Iowa,3,9688.0
5,58221.0,Iowa,4,59726.0
6,58221.0,Iowa,5,1715.0
0,95030.0,Kansas,-1,2882946.0
1,95030.0,Kansas,0,2882946.0
2,95030.0,Kansas,1,2457815.0
3,95030.0,Kansas,2,167220.0
4,95030.0,Kansas,3,23727.0
5,95030.0,Kansas,4,72568.0
6,95030.0,Kansas,5,1655.0
0,86627.0,Kentucky,-1,4383272.0
1,86627.0,Kentucky,0,4383272.0
2,86627.0,Kentucky,1,3845535.0
3,86627.0,Kentucky,2,345035.0
4,86627.0,Kentucky,3,9000.0
5,86627.0,Kentucky,4,53448.0
6,86627.0,Kentucky,5,2109.0
0,77809.0,Louisiana,-1,4601049.0
1,77809.0,Louisiana,0,4601049.0
2,77809.0,Louisiana,1,2890570.0
3,77809.0,Louisiana,2,1477781.0
4,77809.0,Louisiana,3,28807.0
5,77809.0,Louisiana,4,75409.0
6,77809.0,Louisiana,5,1671.0
0,25242.0,Maine,-1,1328535.0
1,25242.0,Maine,0,1328535.0
2,25242.0,Maine,1,1262817.0
3,25242.0,Maine,2,14865.0
4,25242.0,Maine,3,7552.0
5,25242.0,Maine,4,14610.0
6,25242.0,Maine,5,198.0
0,169506.0,Maryland,-1,5887776.0
1,169506.0,Maryland,0,5887776.0
2,169506.0,Maryland,1,3418336.0
3,169506.0,Maryland,2,1737155.0
4,169506.0,Maryland,3,16429.0
5,169506.0,Maryland,4,344956.0
6,169506.0,Maryland,5,2425.0
0,190267.0,Massachusetts,-1,6657291.0
1,190267.0,Massachusetts,0,6657291.0
2,190267.0,Massachusetts,1,5326774.0
3,190267.0,Massachusetts,2,465792.0
4,190267.0,Massachusetts,3,13642.0
5,190267.0,Massachusetts,4,384642.0
6,190267.0,Massachusetts,5,1645.0
0,253535.0,Michigan,-1,9889024.0
1,253535.0,Michigan,0,9889024.0
2,253535.0,Michigan,1,7829621.0
3,253535.0,Michigan,2,1383205.0
4,253535.0,Michigan,3,54960.0
5,253535.0,Michigan,4,258567.0
6,253535.0,Michigan,5,1995.0
0,139018.0,Minnesota,-1,5383661.0
1,139018.0,Minnesota,0,5383661.0
2,139018.0,Minnesota,1,4585781.0
3,139018.0,Minnesota,2,290545.0
4,139018.0,Minnesota,3,56490.0
5,139018.0,Minnesota,4,230798.0
6,139018.0,Minnesota,5,2166.0
0,34426.0,Mississippi,-1,2984345.0
1,34426.0,Mississippi,0,2984345.0
2,34426.0,Mississippi,1,1769693.0
3,34426.0,Mississippi,2,1113652.0
4,34426.0,Mississippi,3,13056.0
5,34426.0,Mississippi,4,28067.0
6,34426.0,Mississippi,5,365.0
0,144268.0,Missouri,-1,6028076.0
1,144268.0,Missouri,0,6028076.0
2,144268.0,Missouri,1,4991914.0
3,144268.0,Missouri,2,695813.0
4,144268.0,Missouri,3,24269.0
5,144268.0,Missouri,4,101772.0
6,144268.0,Missouri,5,5983.0
0,24899.0,Montana,-1,1006370.0
1,24899.0,Montana,0,1006370.0
2,24899.0,Montana,1,899503.0
3,24899.0,Montana,2,4563.0
4,24899.0,Montana,3,65110.0
5,24899.0,Montana,4,6651.0
6,24899.0,Montana,5,699.0
0,41316.0,Nebraska,-1,1855617.0
1,41316.0,Nebraska,0,1855617.0
2,41316.0,Nebraska,1,1637794.0
3,41316.0,Nebraska,2,86423.0
4,41316.0,Nebraska,3,16163.0
5,41316.0,Nebraska,4,35696.0
6,41316.0,Nebraska,5,1150.0
0,116058.0,Nevada,-1,2761584.0
1,116058.0,Nevada,0,2761584.0
2,116058.0,Nevada,1,1935379.0
3,116058.0,Nevada,2,229638.0
4,116058.0,Nevada,3,30155.0
5,116058.0,Nevada,4,207610.0
6,116058.0,Nevada,5,17207.0
0,24078.0,New Hampshire,-1,1321069.0
1,24078.0,New Hampshire,0,1321069.0
2,24078.0,New Hampshire,1,1239543.0
3,24078.0,New Hampshire,2,16293.0
4,24078.0,New Hampshire,3,2510.0
5,24078.0,New Hampshire,4,30560.0
6,24078.0,New Hampshire,5,280.0
0,220443.0,New Jersey,-1,8874374.0
1,220443.0,New Jersey,0,8874374.0
2,220443.0,New Jersey,1,6094052.0
3,220443.0,New Jersey,2,1201339.0
4,220443.0,New Jersey,3,18921.0
5,220443.0,New Jersey,4,779841.0
6,220443.0,New Jersey,5,2671.0
0,65097.0,New Mexico,-1,2080085.0
1,65097.0,New Mexico,0,2080085.0
2,65097.0,New Mexico,1,1521876.0
3,65097.0,New Mexico,2,42515.0
4,65097.0,New Mexico,3,190350.0
5,65097.0,New Mexico,4,28578.0
6,65097.0,New Mexico,5,1271.0
0,548262.0,New York,-1,19594330.0
1,548262.0,New York,0,19594330.0
2,548262.0,New York,1,12733518.0
3,548262.0,New York,2,3060048.0
4,548262.0,New York,3,74572.0
5,548262.0,New York,4,1522549.0
6,548262.0,New York,5,6258.0
0,226539.0,North Carolina,-1,9750405.0
1,226539.0,North Carolina,0,9750405.0
2,226539.0,North Carolina,1,6784901.0
3,226539.0,North Carolina,2,2093389.0
4,226539.0,North Carolina,3,113798.0
5,226539.0,North Carolina,4,231830.0
6,226539.0,North Carolina,5,6083.0
0,14836.0,North Dakota,-1,704925.0
1,14836.0,North Dakota,0,704925.0
2,14836.0,North Dakota,1,628770.0
3,14836.0,North Dakota,2,10781.0
4,14836.0,North Dakota,3,36989.0
5,14836.0,North Dakota,4,8124.0
6,14836.0,North Dakota,5,312.0
0,274026.0,Ohio,-1,11560380.0
1,274026.0,Ohio,0,11560380.0
2,274026.0,Ohio,1,9549343.0
3,274026.0,Ohio,2,1407493.0
4,274026.0,Ohio,3,21077.0
5,274026.0,Ohio,4,208725.0
6,274026.0,Ohio,5,2893.0
0,296110.0,Oklahoma,-1,3818851.0
1,296110.0,Oklahoma,0,3818851.0
2,296110.0,Oklahoma,1,2799122.0
3,296110.0,Oklahoma,2,277007.0
4,296110.0,Oklahoma,3,274099.0
5,296110.0,Oklahoma,4,71396.0
6,296110.0,Oklahoma,5,4390.0
0,153814.0,Oregon,-1,3900343.0
1,153814.0,Oregon,0,3900343.0
2,153814.0,Oregon,1,3317668.0
3,153814.0,Oregon,2,70700.0
4,153814.0,Oregon,3,47155.0
5,153814.0,Oregon,4,152259.0
6,153814.0,Oregon,5,14513.0
0,259758.0,Pennsylvania,-1,12758729.0
1,259758.0,Pennsylvania,0,12758729.0
2,259758.0,Pennsylvania,1,10449680.0
3,259758.0,Pennsylvania,2,1395718.0
4,259758.0,Pennsylvania,3,22951.0
5,259758.0,Pennsylvania,4,377735.0
6,259758.0,Pennsylvania,5,3740.0
0,29345.0,Rhode Island,-1,1053252.0
1,29345.0,Rhode Island,0,1053252.0
2,29345.0,Rhode Island,1,856605.0
3,29345.0,Rhode Island,2,66827.0
4,29345.0,Rhode Island,3,4951.0
5,29345.0,Rhode Island,4,32994.0
6,29345.0,Rhode Island,5,536.0
0,90899.0,South Carolina,-1,4727273.0
1,90899.0,South Carolina,0,4727273.0
2,90899.0,South Carolina,1,3176381.0
3,90899.0,South Carolina,2,1305347.0
4,90899.0,South Carolina,3,15137.0
5,90899.0,South Carolina,4,63199.0
6,90899.0,South Carolina,5,2326.0
0,20693.0,South Dakota,-1,834708.0
1,20693.0,South Dakota,0,834708.0
2,20693.0,South Dakota,1,712496.0
3,20693.0,South Dakota,2,12642.0
4,20693.0,South Dakota,3,72016.0
5,20693.0,South Dakota,4,9433.0
6,20693.0,South Dakota,5,229.0
0,122662.0,Tennessee,-1,6451365.0
1,122662.0,Tennessee,0,6451365.0
2,122662.0,Tennessee,1,5029109.0
3,122662.0,Tennessee,2,1082001.0
4,122662.0,Tennessee,3,17656.0
5,122662.0,Tennessee,4,98441.0
6,122662.0,Tennessee,5,3256.0
0,620302.0,Texas,-1,26092033.0
1,620302.0,Texas,0,26092033.0
2,620302.0,Texas,1,19499105.0
3,620302.0,Texas,2,3094227.0
4,620302.0,Texas,3,127236.0
5,620302.0,Texas,4,1067008.0
6,620302.0,Texas,5,21867.0
0,12192.0,Vermont,-1,626358.0
1,12192.0,Vermont,0,626358.0
2,12192.0,Vermont,1,595385.0
3,12192.0,Vermont,2,6435.0
4,12192.0,Vermont,3,2008.0
5,12192.0,Vermont,4,8200.0
6,12192.0,Vermont,5,214.0
0,70463.0,Utah,-1,2858111.0
1,70463.0,Utah,0,2858111.0
2,70463.0,Utah,1,2515352.0
3,70463.0,Utah,2,31163.0
4,70463.0,Utah,3,31999.0
5,70463.0,Utah,4,60631.0
6,70463.0,Utah,5,26491.0
0,255121.0,Virginia,-1,8185131.0
1,255121.0,Virginia,0,8185131.0
2,255121.0,Virginia,1,5668363.0
3,255121.0,Virginia,2,1577943.0
4,255121.0,Virginia,3,23421.0
5,255121.0,Virginia,4,475632.0
6,255121.0,Virginia,5,5485.0
0,338963.0,Washington,-1,6899123.0
1,338963.0,Washington,0,6899123.0
2,338963.0,Washington,1,5392302.0
3,338963.0,Washington,2,250484.0
4,338963.0,Washington,3,95117.0
5,338963.0,Washington,4,518072.0
6,338963.0,Washington,5,42608.0
0,36921.0,West Virginia,-1,1853881.0
1,36921.0,West Virginia,0,1853881.0
2,36921.0,West Virginia,1,1735816.0
3,36921.0,West Virginia,2,59129.0
4,36921.0,West Virginia,3,3075.0
5,36921.0,West Virginia,4,13144.0
6,36921.0,West Virginia,5,645.0
0,120776.0,Wisconsin,-1,5724692.0
1,120776.0,Wisconsin,0,5724692.0
2,120776.0,Wisconsin,1,4965198.0
3,120776.0,Wisconsin,2,357758.0
4,120776.0,Wisconsin,3,49563.0
5,120776.0,Wisconsin,4,137404.0
6,120776.0,Wisconsin,5,1303.0
0,15518.0,Wyoming,-1,575251.0
1,15518.0,Wyoming,0,575251.0
2,15518.0,Wyoming,1,522535.0
3,15518.0,Wyoming,2,5958.0
4,15518.0,Wyoming,3,13144.0
5,15518.0,Wyoming,4,5377.0
6,15518.0,Wyoming,5,332.0
0,396212.0,Puerto Rico,-1,3638965.0
1,396212.0,Puerto Rico,0,3638965.0
2,396212.0,Puerto Rico,1,2533581.0
3,396212.0,Puerto Rico,2,290999.0
4,396212.0,Puerto Rico,3,11102.0
5,396212.0,Puerto Rico,4,11484.0
6,396212.0,Puerto Rico,5,129.0
0,35334.0,Mississippi,-1,2988081.0
1,35334.0,Mississippi,0,2988081.0
2,35334.0,Mississippi,1,1768174.0
3,35334.0,Mississippi,2,1116457.0
4,35334.0,Mississippi,3,12896.0
5,35334.0,Mississippi,4,28900.0
6,35334.0,Mississippi,5,409.0
0,147645.0,Missouri,-1,6045448.0
1,147645.0,Missouri,0,6045448.0
2,147645.0,Missouri,1,4995527.0
3,147645.0,Missouri,2,697022.0
4,147645.0,Missouri,3,24951.0
5,147645.0,Missouri,4,106537.0
6,147645.0,Missouri,5,6161.0
0,25777.0,Montana,-1,1014699.0
1,25777.0,Montana,0,1014699.0
2,25777.0,Montana,1,904977.0
3,25777.0,Montana,2,4757.0
4,25777.0,Montana,3,65693.0
5,25777.0,Montana,4,7187.0
6,25777.0,Montana,5,848.0
0,41595.0,Nebraska,-1,1869365.0
1,41595.0,Nebraska,0,1869365.0
2,41595.0,Nebraska,1,1647551.0
3,41595.0,Nebraska,2,88195.0
4,41595.0,Nebraska,3,16319.0
5,41595.0,Nebraska,4,38066.0
6,41595.0,Nebraska,5,1280.0
0,122935.0,Nevada,-1,2798636.0
1,122935.0,Nevada,0,2798636.0
2,122935.0,Nevada,1,1929661.0
3,122935.0,Nevada,2,235721.0
4,122935.0,Nevada,3,31393.0
5,122935.0,Nevada,4,214846.0
6,122935.0,Nevada,5,17942.0
0,24346.0,New Hampshire,-1,1324201.0
1,24346.0,New Hampshire,0,1324201.0
2,24346.0,New Hampshire,1,1241313.0
3,24346.0,New Hampshire,2,17439.0
4,24346.0,New Hampshire,3,2238.0
5,24346.0,New Hampshire,4,31364.0
6,24346.0,New Hampshire,5,228.0
0,223826.0,New Jersey,-1,8904413.0
1,223826.0,New Jersey,0,8904413.0
2,223826.0,New Jersey,1,6083940.0
3,223826.0,New Jersey,2,1202300.0
4,223826.0,New Jersey,3,18335.0
5,223826.0,New Jersey,4,804989.0
6,223826.0,New Jersey,5,2808.0
0,68053.0,New Mexico,-1,2084117.0
1,68053.0,New Mexico,0,2084117.0
2,68053.0,New Mexico,1,1524911.0
3,68053.0,New Mexico,2,43738.0
4,68053.0,New Mexico,3,190528.0
5,68053.0,New Mexico,4,28761.0
6,68053.0,New Mexico,5,1276.0
0,560879.0,New York,-1,19673174.0
1,560879.0,New York,0,19673174.0
2,560879.0,New York,1,12704637.0
3,560879.0,New York,2,3070392.0
4,560879.0,New York,3,74793.0
5,560879.0,New York,4,1570223.0
6,560879.0,New York,5,6485.0
0,231391.0,North Carolina,-1,9845333.0
1,231391.0,North Carolina,0,9845333.0
2,231391.0,North Carolina,1,6839831.0
3,231391.0,North Carolina,2,2115338.0
4,231391.0,North Carolina,3,116143.0
5,231391.0,North Carolina,4,244076.0
6,231391.0,North Carolina,5,6244.0
0,16132.0,North Dakota,-1,721640.0
1,16132.0,North Dakota,0,721640.0
2,16132.0,North Dakota,1,640208.0
3,16132.0,North Dakota,2,11872.0
4,16132.0,North Dakota,3,38286.0
5,16132.0,North Dakota,4,8979.0
6,16132.0,North Dakota,5,304.0
0,287212.0,Ohio,-1,11575977.0
1,287212.0,Ohio,0,11575977.0
2,287212.0,Ohio,1,9538328.0
3,287212.0,Ohio,2,1412045.0
4,287212.0,Ohio,3,21646.0
5,287212.0,Ohio,4,216170.0
6,287212.0,Ohio,5,3060.0
0,299936.0,Oklahoma,-1,3849733.0
1,299936.0,Oklahoma,0,3849733.0
2,299936.0,Oklahoma,1,2813794.0
3,299936.0,Oklahoma,2,278571.0
4,299936.0,Oklahoma,3,279276.0
5,299936.0,Oklahoma,4,74570.0
6,299936.0,Oklahoma,5,4701.0
0,162793.0,Oregon,-1,3939233.0
1,162793.0,Oregon,0,3939233.0
2,162793.0,Oregon,1,3352941.0
3,162793.0,Oregon,2,72837.0
4,162793.0,Oregon,3,46258.0
5,162793.0,Oregon,4,156695.0
6,162793.0,Oregon,5,15042.0
0,272689.0,Pennsylvania,-1,12779559.0
1,272689.0,Pennsylvania,0,12779559.0
2,272689.0,Pennsylvania,1,10430142.0
3,272689.0,Pennsylvania,2,1403143.0
4,272689.0,Pennsylvania,3,23641.0
5,272689.0,Pennsylvania,4,392595.0
6,272689.0,Pennsylvania,5,4279.0
0,29782.0,Rhode Island,-1,1053661.0
1,29782.0,Rhode Island,0,1053661.0
2,29782.0,Rhode Island,1,854859.0
3,29782.0,Rhode Island,2,68243.0
4,29782.0,Rhode Island,3,5106.0
5,29782.0,Rhode Island,4,34213.0
6,29782.0,Rhode Island,5,373.0
0,93950.0,South Carolina,-1,4777576.0
1,93950.0,South Carolina,0,4777576.0
2,93950.0,South Carolina,1,3210708.0
3,93950.0,South Carolina,2,1315058.0
4,93950.0,South Carolina,3,14966.0
5,93950.0,South Carolina,4,66982.0
6,93950.0,South Carolina,5,2588.0
0,22323.0,South Dakota,-1,843190.0
1,22323.0,South Dakota,0,843190.0
2,22323.0,South Dakota,1,716691.0
3,22323.0,South Dakota,2,13133.0
4,22323.0,South Dakota,3,72619.0
5,22323.0,South Dakota,4,10152.0
6,22323.0,South Dakota,5,332.0
0,128760.0,Tennessee,-1,6499615.0
1,128760.0,Tennessee,0,6499615.0
2,128760.0,Tennessee,1,5059894.0
3,128760.0,Tennessee,2,1091070.0
4,128760.0,Tennessee,3,17802.0
5,128760.0,Tennessee,4,102027.0
6,128760.0,Tennessee,5,3323.0
0,653062.0,Texas,-1,26538614.0
1,653062.0,Texas,0,26538614.0
2,653062.0,Texas,1,19874610.0
3,653062.0,Texas,2,3152917.0
4,653062.0,Texas,3,126493.0
5,653062.0,Texas,4,1124011.0
6,653062.0,Texas,5,21655.0
0,12169.0,Vermont,-1,626604.0
1,12169.0,Vermont,0,626604.0
2,12169.0,Vermont,1,594443.0
3,12169.0,Vermont,2,6949.0
4,12169.0,Vermont,3,2018.0
5,12169.0,Vermont,4,8774.0
6,12169.0,Vermont,5,249.0
0,74755.0,Utah,-1,2903379.0
1,74755.0,Utah,0,2903379.0
2,74755.0,Utah,1,2544735.0
3,74755.0,Utah,2,31909.0
4,74755.0,Utah,3,31824.0
5,74755.0,Utah,4,64102.0
6,74755.0,Utah,5,26147.0
0,268167.0,Virginia,-1,8256630.0
1,268167.0,Virginia,0,8256630.0
2,268167.0,Virginia,1,5695147.0
3,268167.0,Virginia,2,1589345.0
4,268167.0,Virginia,3,22570.0
5,268167.0,Virginia,4,492973.0
6,268167.0,Virginia,5,5304.0
0,360705.0,Washington,-1,6985464.0
1,360705.0,Washington,0,6985464.0
2,360705.0,Washington,1,5434177.0
3,360705.0,Washington,2,253224.0
4,360705.0,Washington,3,93266.0
5,360705.0,Washington,4,535501.0
6,360705.0,Washington,5,44159.0
0,36189.0,West Virginia,-1,1851420.0
1,36189.0,West Virginia,0,1851420.0
2,36189.0,West Virginia,1,1732235.0
3,36189.0,West Virginia,2,61367.0
4,36189.0,West Virginia,3,2953.0
5,36189.0,West Virginia,4,13485.0
6,36189.0,West Virginia,5,625.0
0,122730.0,Wisconsin,-1,5742117.0
1,122730.0,Wisconsin,0,5742117.0
2,122730.0,Wisconsin,1,4967124.0
3,122730.0,Wisconsin,2,360792.0
4,122730.0,Wisconsin,3,50449.0
5,122730.0,Wisconsin,4,143732.0
6,122730.0,Wisconsin,5,1233.0
0,15489.0,Wyoming,-1,579679.0
1,15489.0,Wyoming,0,579679.0
2,15489.0,Wyoming,1,527763.0
3,15489.0,Wyoming,2,6142.0
4,15489.0,Wyoming,3,12658.0
5,15489.0,Wyoming,4,5319.0
6,15489.0,Wyoming,5,423.0
0,332051.0,Puerto Rico,-1,3583073.0
1,332051.0,Puerto Rico,0,3583073.0
2,332051.0,Puerto Rico,1,2495997.0
3,332051.0,Puerto Rico,2,301519.0
4,332051.0,Puerto Rico,3,11775.0
5,332051.0,Puerto Rico,4,10159.0
6,332051.0,Puerto Rico,5,129.0
0,81646.0,Alabama,-1,4830620.0
1,81646.0,Alabama,0,4830620.0
2,81646.0,Alabama,1,3325464.0
3,81646.0,Alabama,2,1276544.0
4,81646.0,Alabama,3,23850.0
5,81646.0,Alabama,4,59599.0
6,81646.0,Alabama,5,2439.0
0,61755.0,Alaska,-1,733375.0
1,61755.0,Alaska,0,733375.0
2,61755.0,Alaska,1,484250.0
3,61755.0,Alaska,2,25022.0
4,61755.0,Alaska,3,101313.0
5,61755.0,Alaska,4,42921.0
6,61755.0,Alaska,5,8841.0
0,211845.0,Arizona,-1,6641928.0
1,211845.0,Arizona,0,6641928.0
2,211845.0,Arizona,1,5210335.0
3,211845.0,Arizona,2,281576.0
4,211845.0,Arizona,3,294721.0
5,211845.0,Arizona,4,200090.0
6,211845.0,Arizona,5,12471.0
0,62537.0,Arkansas,-1,2958208.0
1,62537.0,Arkansas,0,2958208.0
2,62537.0,Arkansas,1,2307849.0
3,62537.0,Arkansas,2,459748.0
4,62537.0,Arkansas,3,18409.0
5,62537.0,Arkansas,4,40336.0
6,62537.0,Arkansas,5,6845.0
0,1734897.0,California,-1,38421464.0
1,1734897.0,California,0,38421464.0
2,1734897.0,California,1,23747013.0
3,1734897.0,California,2,2265387.0
4,1734897.0,California,3,287028.0
5,1734897.0,California,4,5261978.0
6,1734897.0,California,5,150370.0
0,183480.0,Colorado,-1,5278906.0
1,183480.0,Colorado,0,5278906.0
2,183480.0,Colorado,1,4446095.0
3,183480.0,Colorado,2,213787.0
4,183480.0,Colorado,3,50008.0
5,183480.0,Colorado,4,153467.0
6,183480.0,Colorado,5,7695.0
0,25266.0,Delaware,-1,926454.0
1,25266.0,Delaware,0,926454.0
2,25266.0,Delaware,1,642623.0
3,25266.0,Delaware,2,200481.0
4,25266.0,Delaware,3,3140.0
5,25266.0,Delaware,4,33643.0
6,25266.0,Delaware,5,306.0
0,17327.0,District of Columbia,-1,647484.0
1,17327.0,District of Columbia,0,647484.0
2,17327.0,District of Columbia,1,260325.0
3,17327.0,District of Columbia,2,316447.0
4,17327.0,District of Columbia,3,2154.0
5,17327.0,District of Columbia,4,23822.0
6,17327.0,District of Columbia,5,250.0
0,101919.0,Connecticut,-1,3593222.0
1,101919.0,Connecticut,0,3593222.0
2,101919.0,Connecticut,1,2778362.0
3,101919.0,Connecticut,2,370501.0
4,101919.0,Connecticut,3,8908.0
5,101919.0,Connecticut,4,150670.0
6,101919.0,Connecticut,5,981.0
0,472082.0,Florida,-1,19645772.0
1,472082.0,Florida,0,19645772.0
2,472082.0,Florida,1,14934702.0
3,472082.0,Florida,2,3171108.0
4,472082.0,Florida,3,54569.0
5,472082.0,Florida,4,509085.0
6,472082.0,Florida,5,11024.0
0,213803.0,Georgia,-1,10006693.0
1,213803.0,Georgia,0,10006693.0
2,213803.0,Georgia,1,6025691.0
3,213803.0,Georgia,2,3096757.0
4,213803.0,Georgia,3,25887.0
5,213803.0,Georgia,4,360448.0
6,213803.0,Georgia,5,4704.0
0,41226.0,Idaho,-1,1616547.0
1,41226.0,Idaho,0,1616547.0
2,41226.0,Idaho,1,1482914.0
3,41226.0,Idaho,2,9900.0
4,41226.0,Idaho,3,20504.0
5,41226.0,Idaho,4,21711.0
6,41226.0,Idaho,5,1921.0
0,333119.0,Hawaii,-1,1406299.0
1,333119.0,Hawaii,0,1406299.0
2,333119.0,Hawaii,1,357164.0
3,333119.0,Hawaii,2,28688.0
4,333119.0,Hawaii,3,3012.0
5,333119.0,Hawaii,4,530551.0
6,333119.0,Hawaii,5,138901.0
0,289537.0,Illinois,-1,12873761.0
1,289537.0,Illinois,0,12873761.0
2,289537.0,Illinois,1,9312771.0
3,289537.0,Illinois,2,1846108.0
4,289537.0,Illinois,3,28363.0
5,289537.0,Illinois,4,645642.0
6,289537.0,Illinois,5,3407.0
0,145601.0,Indiana,-1,6568645.0
1,145601.0,Indiana,0,6568645.0
2,145601.0,Indiana,1,5529201.0
3,145601.0,Indiana,2,603014.0
4,145601.0,Indiana,3,14793.0
5,145601.0,Indiana,4,121729.0
6,145601.0,Indiana,5,2285.0
0,60964.0,Iowa,-1,3093526.0
1,60964.0,Iowa,0,3093526.0
2,60964.0,Iowa,1,2820046.0
3,60964.0,Iowa,2,97788.0
4,60964.0,Iowa,3,9977.0
5,60964.0,Iowa,4,62997.0
6,60964.0,Iowa,5,1882.0
0,95365.0,Kansas,-1,2892987.0
1,95365.0,Kansas,0,2892987.0
2,95365.0,Kansas,1,2464566.0
3,95365.0,Kansas,2,168402.0
4,95365.0,Kansas,3,24022.0
5,95365.0,Kansas,4,75653.0
6,95365.0,Kansas,5,1796.0
0,90836.0,Kentucky,-1,4397353.0
1,90836.0,Kentucky,0,4397353.0
2,90836.0,Kentucky,1,3851591.0
3,90836.0,Kentucky,2,347034.0
4,90836.0,Kentucky,3,9063.0
5,90836.0,Kentucky,4,55483.0
6,90836.0,Kentucky,5,2197.0
0,83877.0,Louisiana,-1,4625253.0
1,83877.0,Louisiana,0,4625253.0
2,83877.0,Louisiana,1,2902538.0
3,83877.0,Louisiana,2,1484363.0
4,83877.0,Louisiana,3,27238.0
5,83877.0,Louisiana,4,77818.0
6,83877.0,Louisiana,5,1824.0
0,26298.0,Maine,-1,1329100.0
1,26298.0,Maine,0,1329100.0
2,26298.0,Maine,1,1262026.0
3,26298.0,Maine,2,15037.0
4,26298.0,Maine,3,7811.0
5,26298.0,Maine,4,14590.0
6,26298.0,Maine,5,187.0
0,175652.0,Maryland,-1,5930538.0
1,175652.0,Maryland,0,5930538.0
2,175652.0,Maryland,1,3416107.0
3,175652.0,Maryland,2,1750916.0
4,175652.0,Maryland,3,15579.0
5,175652.0,Maryland,4,357616.0
6,175652.0,Maryland,5,2754.0
0,194677.0,Massachusetts,-1,6705586.0
1,194677.0,Massachusetts,0,6705586.0
2,194677.0,Massachusetts,1,5334859.0
3,194677.0,Massachusetts,2,478947.0
4,194677.0,Massachusetts,3,13189.0
5,194677.0,Massachusetts,4,400675.0
6,194677.0,Massachusetts,5,1644.0
0,261324.0,Michigan,-1,9900571.0
1,261324.0,Michigan,0,9900571.0
2,261324.0,Michigan,1,7823875.0
3,261324.0,Michigan,2,1381388.0
4,261324.0,Michigan,3,53951.0
5,261324.0,Michigan,4,268766.0
6,261324.0,Michigan,5,2083.0
0,144226.0,Minnesota,-1,5419171.0
1,144226.0,Minnesota,0,5419171.0
2,144226.0,Minnesota,1,4594367.0
3,144226.0,Minnesota,2,299176.0
4,144226.0,Minnesota,3,56561.0
5,144226.0,Minnesota,4,240786.0
6,144226.0,Minnesota,5,1970.0
0,35367.0,Mississippi,-1,2989192.0
1,35367.0,Mississippi,0,2989192.0
2,35367.0,Mississippi,1,1764038.0
3,35367.0,Mississippi,2,1121327.0
4,35367.0,Mississippi,3,13072.0
5,35367.0,Mississippi,4,28562.0
6,35367.0,Mississippi,5,492.0
0,148041.0,Missouri,-1,6059651.0
1,148041.0,Missouri,0,6059651.0
2,148041.0,Missouri,1,5000875.0
3,148041.0,Missouri,2,701896.0
4,148041.0,Missouri,3,25641.0
5,148041.0,Missouri,4,107953.0
6,148041.0,Missouri,5,6479.0
0,26522.0,Montana,-1,1023391.0
1,26522.0,Montana,0,1023391.0
2,26522.0,Montana,1,911907.0
3,26522.0,Montana,2,4260.0
4,26522.0,Montana,3,67222.0
5,26522.0,Montana,4,7481.0
6,26522.0,Montana,5,841.0
0,43653.0,Nebraska,-1,1881259.0
1,43653.0,Nebraska,0,1881259.0
2,43653.0,Nebraska,1,1655708.0
3,43653.0,Nebraska,2,88388.0
4,43653.0,Nebraska,3,15739.0
5,43653.0,Nebraska,4,39794.0
6,43653.0,Nebraska,5,1305.0
0,129036.0,Nevada,-1,2839172.0
1,129036.0,Nevada,0,2839172.0
2,129036.0,Nevada,1,1933057.0
3,129036.0,Nevada,2,243552.0
4,129036.0,Nevada,3,31927.0
5,129036.0,Nevada,4,222612.0
6,129036.0,Nevada,5,18334.0
0,24906.0,New Hampshire,-1,1327503.0
1,24906.0,New Hampshire,0,1327503.0
2,24906.0,New Hampshire,1,1243594.0
3,24906.0,New Hampshire,2,17483.0
4,24906.0,New Hampshire,3,2085.0
5,24906.0,New Hampshire,4,32094.0
6,24906.0,New Hampshire,5,229.0
0,225713.0,New Jersey,-1,8915456.0
1,225713.0,New Jersey,0,8915456.0
2,225713.0,New Jersey,1,6075710.0
